objid,ra_1,dec_1,zph,zphErr,clean,zsp,zspErr,zfinal,zfinalErr,ztype,u,g,r,i,z,u_err,g_err,r_err,i_err,z_err,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,veldisp,veldisperr,subclass,instrument,survey,programname,class,Source_id,Isl_id,RA_2,E_RA,DEC_2,E_DEC,Total_flux,E_Total_flux,Peak_flux,E_Peak_flux,RA_max,E_RA_max,DEC_max,E_DEC_max,Maj,E_Maj,Min,E_Min,PA,E_PA,Maj_img_plane,E_Maj_img_plane,Min_img_plane,E_Min_img_plane,PA_img_plane,E_PA_img_plane,DC_Maj,E_DC_Maj,DC_Min,E_DC_Min,DC_PA,E_DC_PA,DC_Maj_img_plane,E_DC_Maj_img_plane,DC_Min_img_plane,E_DC_Min_img_plane,DC_PA_img_plane,E_DC_PA_img_plane,Isl_Total_flux,E_Isl_Total_flux,Isl_rms,Isl_mean,Resid_Isl_rms,Resid_Isl_mean,S_Code,Separation
1237666408440201794,354.977077633285,0.36541713902966,0.356406,0.086226,1,,,0.356406,0.086226,p,21.83405,21.27504,20.18907,19.64268,19.20928,0.3412761,0.05935844,0.03919441,0.02883076,0.07990169,0.1520512,0.1184772,0.081962,0.06090655,0.04530329,,,,,,,,3527,3440,354.9774074161321,1.9599228604697235E-4,0.3644643597084781,1.650874381251475E-4,8.68548257841305E-5,2.279005129935025E-5,5.8099616444592E-5,9.954737736704342E-6,354.9774074161321,1.9599228604697235E-4,0.3644643597084781,1.650874381251475E-4,0.002622635832974735,4.735971240160111E-4,0.0023002191678496067,3.739480464224217E-4,68.53360989782813,57.11757685411837,0.0026223227746903764,4.735971240160111E-4,0.0023001850957891823,3.739480464224217E-4,68.53957977374682,57.11757685411837,0.0018675518606090862,4.735971240160111E-4,6.723592895841143E-4,3.739480464224217E-4,77.69997731764227,57.11757685411837,0.0018673091961396,4.735971240160111E-4,6.723564392096364E-4,3.739480464224217E-4,77.70594719356096,57.11757685411837,6.835055017974305E-5,1.1892395074718819E-5,9.306675565312617E-6,3.90123577886925E-9,1.000620613922365E-6,2.9115674315960405E-9,S,3.6296512376314287
1237666408440595080,355.849111553415,0.2696347312195,0.672169,0.105709,0,,,0.672169,0.105709,p,21.51152,24.04709,23.52149,21.95831,21.72029,1.123498,0.7650455,0.7146158,0.4519257,1.176857,0.114199,0.08898305,0.06155806,0.04574424,0.03402531,,,,,,,,2043,1984,355.84932249063246,1.3764326067100231E-5,0.26996828478084706,2.0659744941483245E-5,7.453479498080583E-4,2.3915683937605295E-5,6.8541489271432E-4,1.2964383781201693E-5,355.84932249063246,1.3764326067100231E-5,0.26996828478084706,2.0659744941483245E-5,0.002330424116351291,4.882231071969749E-5,0.0018827789601202523,3.215234522189012E-5,6.404564255564576,3.9841900466994384,0.0023304231149326574,4.882231071969749E-5,0.0018827774539256843,3.215234522189012E-5,6.404875916868008,3.9841900466994384,8.350616609520508E-4,4.882231071969749E-5,2.2332402841591188E-4,3.215234522189012E-5,34.08719597726715,3.9841900466994384,8.350616382497199E-4,4.882231071969749E-5,2.2332375988833028E-4,3.215234522189012E-5,34.08750763857058,3.9841900466994384,7.091123259668989E-4,1.9830093121421932E-5,1.2820765732612927E-5,-2.861414259314188E-6,6.586586550838547E-6,-3.0073520065343473E-6,S,1.4207531305666252
1237666407366722116,355.559376450812,-0.503488229017587,0.765212,0.131707,1,,,0.765212,0.131707,p,23.35223,22.62055,21.75689,20.8522,20.45508,0.8993168,0.1509299,0.1730618,0.1188824,0.2166198,0.1460087,0.113769,0.07870486,0.05848614,0.04350295,,,,,,,,2830,2771,355.5596558091568,1.9411363845762302E-4,-0.5033371191187875,4.0870269075972155E-4,1.3827470285197982E-4,3.43815832265688E-5,4.804621916070647E-5,9.100448641785891E-6,355.5596558091568,1.9411363845762302E-4,-0.5033371191187875,4.0870269075972155E-4,0.004470176698218684,9.762052659734281E-4,0.0025980139216064666,4.2680764393718203E-4,10.74858196656069,20.105080388435216,0.004469790418551797,9.762052659734281E-4,0.002597912977301675,4.2680764393718203E-4,10.745457672049724,20.105080388435216,0.003894769365168704,9.762052659734281E-4,0.001825710882319909,4.2680764393718203E-4,12.579376884890658,20.105080388435216,0.003894447407450395,9.762052659734281E-4,0.0018256331010902613,4.2680764393718203E-4,12.576252590379692,20.105080388435216,8.000969024362919E-5,1.0696859076864417E-5,8.90479532245081E-6,-5.841990855515178E-7,2.9903362701588776E-6,-5.469654524858925E-7,S,1.1433571770768807
1237666408440594917,355.812800546784,0.287536524964006,0.407081,0.108024,1,,,0.407081,0.108024,p,24.87112,23.22311,21.14846,21.5995,20.92657,1.31088,0.3611216,0.2165283,0.1592024,0.5169024,0.1133968,0.088358,0.06112565,0.04542291,0.0337863,,,,,,,,2159,2108,355.81318826567764,7.557519461607005E-5,0.2874054948852236,1.8982426583418442E-4,9.482711853067535E-5,2.250241544998764E-5,8.940903543388958E-5,1.2057086050698209E-5,355.81318826567764,7.557519461607005E-5,0.2874054948852236,1.8982426583418442E-4,0.00263298328410497,4.487915628127396E-4,0.0016252946366948863,1.7340332555356735E-4,174.44865200468846,13.966324132662784,0.00263298215262871,4.487915628127396E-4,0.001625292281134539,1.7340332555356735E-4,174.4491651646493,13.966324132662784,0.0,4.487915628127396E-4,0.0,1.7340332555356735E-4,0.0,13.966324132662784,0.0,4.487915628127396E-4,0.0,1.7340332555356735E-4,0.0,13.966324132662784,7.180247251353205E-5,1.302659966779957E-5,1.2413423064572271E-5,-2.8955366815353045E-6,1.3061187473795144E-6,-2.905991095758509E-6,S,1.4733240818912616
1237666408440660379,355.985808786749,0.393283285466007,0.255473,0.020367,1,0.274543,3.302606E-5,0.274543,3.302606E-5,s,20.72942,19.60934,18.36452,17.60836,17.16192,0.3236429,0.02636338,0.01288854,0.008966793,0.02741421,0.1092037,0.08509081,0.05886543,0.04374332,0.03253699,238.277,12.32539,,BOSS,boss,boss,GALAXY,1703,1655,355.98606385000414,1.37060622763967E-4,0.39294046147302575,1.9563106355574553E-4,1.1142260974894256E-4,2.8888733765953212E-5,8.173962745639756E-5,1.3439047585320102E-5,355.98606385000414,1.37060622763967E-4,0.39294046147302575,1.9563106355574553E-4,0.0025825005891969774,4.6070102251240757E-4,0.0021297521830395518,3.2271711657813287E-4,179.15838757165307,38.382290258722094,0.002582499020925208,4.6070102251240757E-4,0.002129750605880869,3.2271711657813287E-4,179.15790281133536,38.382290258722094,0.001327430060671468,4.6070102251240757E-4,0.0011020665291661506,3.2271711657813287E-4,6.3405811626024144,38.382290258722094,0.001327429472699222,4.6070102251240757E-4,0.0011020655321362285,3.2271711657813287E-4,6.340096402284706,38.382290258722094,8.692060803337093E-5,1.490591633216799E-5,1.2748730114253704E-5,-2.5505601115582976E-6,1.2004372820229037E-6,-2.537341970310081E-6,S,1.5382682124923768
1237666408440726059,356.142327634265,0.407631064431087,0.499323,0.084491,1,,,0.499323,0.084491,p,19.21275,21.68029,20.66872,20.09813,19.46435,0.1912944,0.07918951,0.05194758,0.04866198,0.1075188,0.1062219,0.08276739,0.0572581,0.0425489,0.03164857,,,,,,,,1279,1237,356.1425999767152,9.625848827391507E-5,0.407877296714271,1.4477886139182338E-4,9.986008125603099E-5,2.1783857567591922E-5,8.953483470544894E-5,1.1590388868010613E-5,356.1425999767152,9.625848827391507E-5,0.407877296714271,1.4477886139182338E-4,0.0023921763946994834,3.4693261585361603E-4,0.0018812162806200242,2.1736956706674352E-4,166.25179187650764,24.538420287766012,0.0023921703468375555,3.4693261585361603E-4,0.0018812045479729036,2.1736956706674352E-4,166.2501737962852,24.538420287766012,9.810612365739174E-4,3.4693261585361603E-4,2.6536404199106327E-4,2.1736956706674352E-4,146.15047806497188,24.538420287766012,9.81055812017878E-4,3.4693261585361603E-4,2.653631833778765E-4,2.1736956706674352E-4,146.14885998474946,24.538420287766012,7.492149835268357E-5,1.219537810931825E-5,1.1425997399783228E-5,-2.5753322461241623E-6,5.86414046210848E-7,-2.5770032152649947E-6,S,1.3217295502567254
1237666408440922991,356.631402634524,0.215194542440354,0.797559,0.044141,0,,,0.797559,0.044141,p,21.85909,25.50951,22.59686,21.73711,20.57764,0.5877818,0.5734208,0.1934118,0.1400778,0.2450274,0.1233151,0.09608626,0.06647203,0.04939584,0.03674143,,,,,,,,309,298,356.63157501877197,1.0638805274205484E-4,0.21526551434119706,2.5851879412829617E-4,1.0952146445484494E-4,2.6465983616406734E-5,7.253761665186018E-5,1.1209202245777399E-5,356.63157501877197,1.0638805274205484E-4,0.21526551434119706,2.5851879412829617E-4,0.003215577652195863,6.142142078734127E-4,0.0018946980667036899,2.368656051321265E-4,8.279288853232174,15.518795558958491,0.00321555449502119,6.142142078734127E-4,0.0018945598521685621,2.368656051321265E-4,8.27659564999702,15.518795558958491,0.0023461522693546517,6.142142078734127E-4,4.4309726616648256E-4,2.368656051321265E-4,11.691277198298332,15.518795558958491,0.0023461284375054818,6.142142078734127E-4,4.430662528467791E-4,2.368656051321265E-4,11.688583995063178,15.518795558958491,8.123998911279399E-5,1.317734638324787E-5,1.0969723007292487E-5,-1.1064221325796098E-6,1.3254494888315094E-6,-1.1193434374945355E-6,S,0.6711168657324911
1237666407366984172,356.134842064457,-0.523318104113936,0.389398,0.084748,1,,,0.389398,0.084748,p,20.87037,21.5527,20.37215,19.89982,19.38228,0.4357604,0.08334684,0.04753564,0.03521932,0.06938387,0.1431025,0.1115045,0.07713829,0.05732202,0.04263705,,,,,,,,1297,1255,356.1350553976251,1.764634714335728E-5,-0.5230587671503407,3.9404998002478785E-5,4.7001950032813685E-4,1.9782939759565364E-5,3.4163404437283207E-4,8.998460734328598E-6,356.1350553976251,1.764634714335728E-5,-0.5230587671503407,3.9404998002478785E-5,0.0029309752678449985,9.281724350096755E-5,0.001894184364523034,4.149730584853623E-5,1.4939669622073541,3.0467586799818513,0.0029306456145904106,9.281724350096755E-5,0.0018941731355718698,4.149730584853623E-5,1.4959714564630815,3.0467586799818513,0.0019201866331740453,9.281724350096755E-5,5.11646922998628E-4,4.149730584853623E-5,3.722026604284876,3.0467586799818513,0.001919967123524809,9.281724350096755E-5,5.116448340477012E-4,4.149730584853623E-5,3.7240310985406033,3.0467586799818513,4.5469190954270717E-4,1.2668280638603215E-5,8.765885468164925E-6,-8.435137033302453E-7,6.597002993657952E-6,-6.139274688621299E-8,S,1.2088867894349213
1237666408440725722,356.188314991757,0.291395725805314,0.52626,0.141647,1,,,0.52626,0.141647,p,24.19234,23.71404,22.60489,22.36989,22.57886,5.040599,1.241069,0.6225061,0.5522068,3.920848,0.1099875,0.08570149,0.05928789,0.04405726,0.03277051,,,,,,,,1157,1122,356.18840205934663,1.5298214424122817E-4,0.29085926499879605,2.3947882494943626E-4,8.29897638527634E-5,2.476627451901825E-5,5.965312244244908E-5,1.1330096354614978E-5,356.18840205934663,1.5298214424122817E-4,0.29085926499879605,2.3947882494943626E-4,0.002682114587839666,5.651692951043253E-4,0.002092894314489963,3.5830008542184525E-4,175.09678603046584,35.46858341215951,0.0026821144765826243,5.651692951043253E-4,0.0020928701375952136,3.5830008542184525E-4,175.095399248812,35.46858341215951,0.0015093534568038339,5.651692951043253E-4,0.0010330532340661457,3.5830008542184525E-4,172.91597201911955,35.46858341215951,0.0015093534484976233,5.651692951043253E-4,0.0010330412632726144,3.5830008542184525E-4,172.91458523746573,35.46858341215951,1.0557244002061459E-4,2.0341951719180228E-5,1.076683747669449E-5,-2.3377347133646253E-6,1.1216137636438361E-6,-2.340038918191567E-6,C,1.956528847771537
1237666408440660388,355.992906953874,0.389065358859439,0.327781,0.069411,1,,,0.327781,0.069411,p,23.49837,21.42136,19.88512,19.26011,19.07213,1.404128,0.05378503,0.02628103,0.02057157,0.07148665,0.1093241,0.08518456,0.05893029,0.04379152,0.03257284,,,,,,,,1680,1634,355.9931427432464,6.675785135077366E-5,0.3892602064315827,1.261397627996133E-4,1.6658166564585396E-4,2.599159596576534E-5,1.360318025312015E-4,1.2837666886514982E-5,355.9931427432464,6.675785135077366E-5,0.3892602064315827,1.261397627996133E-4,0.002697802219004761,3.0308947858473606E-4,0.0018314940369734613,1.4518978259646687E-4,166.9070568863467,11.915285032901835,0.002697799937181659,3.0308947858473606E-4,0.0018314929484091564,1.4518978259646687E-4,166.90652854279676,11.915285032901835,0.001560892832732251,3.0308947858473606E-4,0.0,1.4518978259646687E-4,160.5749824215591,11.915285032901835,0.001560891274767251,3.0308947858473606E-4,0.0,1.4518978259646687E-4,160.57445407800915,11.915285032901835,1.364551855846575E-4,1.5966478084661167E-5,1.2642820365726948E-5,-2.555520495661767E-6,1.8880336938309483E-6,-2.569083335401956E-6,S,1.1011507298252508
1237666408440922600,356.569264604586,0.310232172295855,0.653504,0.141512,1,,,0.653504,0.141512,p,23.78994,22.55126,21.8451,21.42432,21.41678,0.754109,0.1696344,0.1939286,0.1348031,0.3608899,0.1205707,0.09394784,0.06499268,0.04829653,0.03592375,,,,,,,,414,401,356.56897527392596,2.7036026069978567E-5,0.30974553548419614,3.1620015679996674E-5,4.213889865213987E-4,2.317086554905993E-5,3.865894337451786E-4,1.259896638564462E-5,356.56897527392596,2.7036026069978567E-5,0.30974553548419614,3.1620015679996674E-5,0.002225741359534266,7.678619889523423E-5,0.001976127819633128,6.083821082841437E-5,23.60413303884662,11.782341989685818,0.0022257145976591983,7.678619889523423E-5,0.001976022886909911,6.083821082841437E-5,23.600597565136297,11.782341989685818,0.0,7.678619889523423E-5,0.0,6.083821082841437E-5,0.0,11.782341989685818,0.0,7.678619889523423E-5,0.0,6.083821082841437E-5,0.0,11.782341989685818,4.4888537136480983E-4,2.103191705386825E-5,1.2380311090964824E-5,-1.2780935776390834E-6,2.016869439103175E-5,2.5903384084813297E-5,S,2.0381379157763
1237666408440201368,355.013115710875,0.400070404194511,0.136989,0.033873,0,,,0.136989,0.033873,p,19.97456,19.02661,18.2391,17.66634,17.11484,0.1063623,0.01370849,0.01026893,0.008942923,0.02293543,0.1523086,0.1186778,0.08210078,0.06100968,0.04537999,,,,,,,,3512,3425,355.01336040637943,5.468010942474472E-5,0.40014961481830086,7.731615306418938E-5,2.9215852725193183E-4,2.668557996136294E-5,1.8437143012666986E-4,1.1160861835687807E-5,355.01336040637943,5.468010942474472E-5,0.40014961481830086,7.731615306418938E-5,0.0027890089346601058,1.8215120700191422E-4,0.002292753802225417,1.2864220945240517E-4,177.5437825335341,14.00970542175593,0.0027890085329567334,1.8215120700191422E-4,0.002292468320521662,1.2864220945240517E-4,177.55008540187225,14.00970542175593,0.0016913908395573345,1.8215120700191422E-4,0.001394683100602701,1.2864220945240517E-4,178.97333674634055,14.00970542175593,0.0016913901079081252,1.8215120700191422E-4,0.0013945098444095234,1.2864220945240517E-4,178.9796396146787,14.00970542175593,2.678834678819184E-4,1.546119514550055E-5,1.041810082824668E-5,-8.529018202807492E-8,3.306033704575384E-6,-2.0284549862026324E-7,S,0.9258881772644346
1237666407366853272,355.880080898285,-0.586777204125394,0.749043,0.131148,1,0.8125387,4.501244E-5,0.8125387,4.501244E-5,s,21.97553,22.71536,22.60557,20.79504,20.96629,0.5900724,0.1811321,0.2306305,0.1533971,0.3219639,0.1479875,0.1153108,0.07977149,0.05927877,0.04409251,850.0,-3.0,,BOSS,eboss,ELG_SGC,GALAXY,1968,1907,355.879887748617,1.2876561399622588E-4,-0.5866767135711737,2.9436001608467766E-4,1.521961996382967E-4,2.892821117540625E-5,6.341333297496432E-5,8.760339977886556E-6,355.879887748617,1.2876561399622588E-4,-0.5866767135711737,2.9436001608467766E-4,0.004260591705948404,7.104432621484456E-4,0.0022731983136513654,2.6017083119092934E-4,13.627995136859008,12.965820941503921,0.004260085394584386,7.104432621484456E-4,0.0022731765488882036,2.6017083119092934E-4,13.627631428759756,12.965820941503921,0.0036586542660720627,7.104432621484456E-4,0.0013055790042434585,2.6017083119092934E-4,15.824630682244871,12.965820941503921,0.0036582295249640738,7.104432621484456E-4,0.001305562920747704,2.6017083119092934E-4,15.824266974145619,12.965820941503921,1.0870207554301175E-4,1.3613166891736843E-5,8.598975000495557E-6,-5.997501375532011E-7,3.4091497127519688E-6,-5.307101105245238E-7,S,0.7837856779720687
1237666408440660260,355.994037911256,0.249754085435332,0.121216,0.030249,1,,,0.121216,0.030249,p,20.51118,18.89358,18.11986,17.58986,17.28839,0.08399302,0.01105023,0.008940922,0.007691327,0.02168477,0.1194445,0.09307031,0.06438561,0.04784541,0.03558819,,,,,,,,1674,1628,355.9942318981079,9.006996038762887E-6,0.24989247376463009,1.3719927265519278E-5,0.0010103117574332048,2.219611637990505E-5,9.703673420481386E-4,1.238381420140682E-5,355.9942318981079,9.006996038762887E-6,0.24989247376463009,1.3719927265519278E-5,0.0022816535451699402,3.23450570229605E-5,0.0018411900661396763,2.1153240782199936E-5,176.37172595666445,2.6690967408975617,0.0022816515488330675,3.23450570229605E-5,0.0018411880977672697,2.1153240782199936E-5,176.37138192199916,2.6690967408975617,5.365088098131977E-4,3.23450570229605E-5,2.820371229513964E-4,2.1153240782199936E-5,173.54916417994812,2.6690967408975617,5.365083912116963E-4,3.23450570229605E-5,2.8203679475430853E-4,2.1153240782199936E-5,173.54882014528283,2.6690967408975617,9.714858316832466E-4,1.835689268651539E-5,1.2369287105684634E-5,-2.668102297320729E-6,9.033502465172205E-6,-2.955888703581877E-6,S,0.8578393836381435
1237666408440595087,355.851072527635,0.366065136947894,0.491132,0.22743,0,,,0.491132,0.22743,p,26.05386,22.56619,25.63896,24.52962,21.07788,0.5003897,0.1805419,0.4664073,0.646458,0.4776668,0.1103092,0.0859522,0.05946133,0.04418614,0.03286637,,,,,,,,2044,1985,355.85007116612314,1.5764250144274078E-4,0.36575666210304014,2.556833341339959E-4,9.274690780389196E-5,2.987881835251746E-5,6.890431658238852E-5,1.3974995278092342E-5,355.85007116612314,1.5764250144274078E-4,0.36575666210304014,2.556833341339959E-4,0.0026559696316192623,6.022575489905245E-4,0.0020448361362457963,3.7094527579366126E-4,1.7227282727308697,36.092870877080934,0.0026559690813883594,6.022575489905245E-4,0.0020448348498250174,3.7094527579366126E-4,1.7231456462111368,36.092870877080934,0.001470564868696076,6.022575489905245E-4,9.189347468006197E-4,3.7094527579366126E-4,7.8247304080446725,36.092870877080934,0.0014705644449308007,6.022575489905245E-4,9.189342432616404E-4,3.7094527579366126E-4,7.825147781524939,36.092870877080934,6.334135622196396E-5,1.4255621511062789E-5,1.3356264389585704E-5,-2.854695139831165E-6,9.317938065578346E-7,-2.84974748865352E-6,S,3.7720041911012654
1237666408440725988,356.119587485701,0.367928946368365,0.741486,0.060005,0,,,0.741486,0.060005,p,25.62593,24.50735,23.28175,21.74948,21.77625,2.042431,4.250613,0.6384052,0.2477989,0.9643429,0.1047647,0.08163194,0.0564726,0.04196519,0.03121439,,,,,,,,1341,1298,356.1197320568919,4.0911878212905814E-5,0.36800374884190307,5.609342920830051E-5,2.495817136535044E-4,2.1618153578689658E-5,2.1931422648004595E-4,1.137064440368219E-5,356.1197320568919,4.0911878212905814E-5,0.36800374884190307,5.609342920830051E-5,0.0023786204039405287,1.3597694678867375E-4,0.0019304204703381087,9.077125001049031E-5,18.59355130056909,11.16278056687537,0.002378620079707191,1.3597694678867375E-4,0.0019304080537764674,9.077125001049031E-5,18.592238271866975,11.16278056687537,0.0011196621462505939,1.3597694678867375E-4,0.0,9.077125001049031E-5,46.266655485414624,11.16278056687537,0.0011196596110599217,1.3597694678867375E-4,0.0,9.077125001049031E-5,46.26534245671251,11.16278056687537,2.1721317678760193E-4,1.609011492659077E-5,1.1133643056382425E-5,-2.649145244504325E-6,4.668384008255089E-6,-2.6636969323590165E-6,S,0.5859864240955743
1237666408440660873,355.968659118219,0.338553725243859,0.37333,0.060187,1,,,0.37333,0.060187,p,22.41873,21.12805,19.98334,19.21599,18.96556,0.4573674,0.07053498,0.03202442,0.02252648,0.05810888,0.1131062,0.08813159,0.06096902,0.04530652,0.03369973,,,,,,,,1756,1700,355.9687475291963,1.3357760718551631E-4,0.33905478284682244,1.694108813716051E-4,9.2390157646274E-5,2.5024436493223564E-5,8.061677297807806E-5,1.312866331514228E-5,355.9687475291963,1.3357760718551631E-4,0.33905478284682244,1.694108813716051E-4,0.0023371746856052198,4.113456489587177E-4,0.001978506862814438,2.981343586639352E-4,159.2758816898323,43.08790060772196,0.002337174434286432,4.113456489587177E-4,0.0019785061979115627,2.981343586639352E-4,159.27556590090398,43.08790060772196,0.0010240370802463775,4.113456489587177E-4,3.157508235505444E-4,2.981343586639352E-4,121.25113380983453,43.08790060772196,0.0010240366925026404,4.113456489587177E-4,3.1575080308445327E-4,2.981343586639352E-4,121.25081802090622,43.08790060772196,6.498568913838728E-5,1.2959907407420412E-5,1.2799101568816695E-5,-2.6600521323416615E-6,6.03011073962989E-7,-2.6654934117686935E-6,S,1.8316711877517384
1237666407366787689,355.736321000049,-0.539564395145166,0.628187,0.06262,1,,,0.628187,0.06262,p,22.27894,22.51811,21.14073,19.98926,19.42458,0.3862146,0.1781169,0.07195275,0.04216143,0.1057186,0.1366426,0.106471,0.07365614,0.05473441,0.04071235,,,,,,,,2385,2330,355.73672238980697,6.0734872834278004E-5,-0.5394864251694843,1.2694511696040948E-4,1.1430140227057059E-4,1.7728509633604442E-5,9.548340336445179E-5,8.872101593742644E-6,355.73672238980697,6.0734872834278004E-5,-0.5394864251694843,1.2694511696040948E-4,0.0026926125415643112,3.01030117580044E-4,0.0017940323298432082,1.385451778474076E-4,172.36705885719044,11.256615366189104,0.0026922903633847892,3.01030117580044E-4,0.0017940312967506147,1.385451778474076E-4,172.36537678518846,11.256615366189104,0.0,3.01030117580044E-4,0.0,1.385451778474076E-4,0.0,11.256615366189104,0.0,3.01030117580044E-4,0.0,1.385451778474076E-4,0.0,11.256615366189104,1.0008432496112715E-4,1.1109993577862852E-5,8.797284863248933E-6,-8.179615917924821E-8,1.1474865004856838E-6,-1.026221738698041E-7,S,1.4719500162823267
1237666408440661171,355.960534534762,0.39787680026096,0.110912,0.069615,1,,,0.110912,0.069615,p,19.62589,24.04311,22.69889,21.45692,19.66503,0.3518092,0.5762726,0.2579274,0.1881954,0.1756461,0.1088482,0.08481381,0.0586738,0.04360092,0.03243108,,,,,,,,1771,1714,355.9608054620587,8.616357983385592E-5,0.39795675511679934,1.393346894256083E-4,1.0957823407368337E-4,2.3593713073163643E-5,1.044697549309178E-4,1.306638481294741E-5,355.9608054620587,8.616357983385592E-5,0.39795675511679934,1.393346894256083E-4,0.0023304515998023747,3.292134838463345E-4,0.00181602704381158,2.011011348582032E-4,174.06417599221362,22.846276291789344,0.0023304497872074542,3.292134838463345E-4,0.0018160266400910974,2.011011348582032E-4,174.06386057493415,22.846276291789344,7.253949662336405E-4,3.292134838463345E-4,0.0,2.011011348582032E-4,166.18745459783685,22.846276291789344,7.253943277374526E-4,3.292134838463345E-4,0.0,2.011011348582032E-4,166.18713918055735,22.846276291789344,8.411562881829045E-5,1.417843925448417E-5,1.3067938198219053E-5,-2.55012537309085E-6,8.92241928340809E-7,-2.5474939775449457E-6,S,1.0169017998236691
1237666408440661118,355.915318783364,0.298809816908994,0.731686,0.120217,1,,,0.731686,0.120217,p,20.22602,23.58836,22.62629,21.64504,20.2999,0.3939316,0.2934142,0.2429061,0.1745384,0.2179688,0.1189673,0.09269854,0.06412842,0.04765429,0.03544604,,,,,,,,1870,1817,355.9156044026769,3.159173126584366E-5,0.2990089844828754,4.345098870704964E-5,4.343129128770176E-4,2.767391387656205E-5,3.533214109894231E-4,1.3841344182240099E-5,355.9156044026769,3.159173126584366E-5,0.2990089844828754,4.345098870704964E-5,0.002422241778212755,1.023221161822733E-4,0.0020475928578649653,7.438891196623142E-5,0.6236313513507045,10.313869806432455,0.002422241404380701,1.023221161822733E-4,0.002047592857775911,7.438891196623142E-5,0.6236303692296161,10.313869806432455,0.001015739302243094,1.023221161822733E-4,8.942273215151726E-4,7.438891196623142E-5,35.462657542789074,10.313869806432455,0.0010157391974120948,1.023221161822733E-4,8.94227275884268E-4,7.438891196623142E-5,35.46265656066799,10.313869806432455,4.081216951730587E-4,1.7983152217498667E-5,1.3320013749762438E-5,-2.768701733657508E-6,6.610933269257657E-6,-2.438507408442092E-6,S,1.2535233813080675
1237666408440661211,356.006901669385,0.234458893611405,0.605806,0.043631,1,,,0.605806,0.043631,p,21.2219,22.2836,21.51315,20.0718,19.63658,0.4132602,0.3787987,0.1741632,0.08273818,0.1952327,0.1196517,0.0932318,0.06449733,0.04792843,0.03564994,,,,,,,,1638,1590,356.00705245244694,5.877110358164536E-5,0.23488791907802348,1.0414536116460673E-4,2.0333166910364172E-4,2.633606045089771E-5,1.5638646049224764E-4,1.2578687764455852E-5,356.00705245244694,5.877110358164536E-5,0.23488791907802348,1.0414536116460673E-4,0.0026689708479239556,2.452467732253297E-4,0.001965583298334236,1.3838988699579609E-4,179.6541343952337,12.466627887806986,0.002668967148797853,2.452467732253297E-4,0.0019655807525492926,1.3838988699579609E-4,179.65375840044044,12.466627887806986,0.0014875879125834672,2.452467732253297E-4,7.385540795704594E-4,1.3838988699579609E-4,2.4686974830137305,12.466627887806986,0.0014875856557586783,2.452467732253297E-4,7.385532199639093E-4,1.3838988699579609E-4,2.468321488220453,12.466627887806986,1.7810310814371136E-4,1.6217404300377168E-5,1.2139251339249313E-5,-2.656138349266257E-6,3.850326265819604E-6,-2.625014758450561E-6,S,1.6371017371701941
1237666408440463962,355.564078203163,0.395232448275257,0.553924,0.16867,1,,,0.553924,0.16867,p,21.39091,22.1561,21.87866,21.44132,20.38291,0.292105,0.1287621,0.1082975,0.1381452,0.2602248,0.1039988,0.08103517,0.05605976,0.04165841,0.0309862,,,,,,,,2818,2759,355.5643930870321,2.038680382479893E-4,0.395126171563734,2.0836052124435428E-4,8.730406688227996E-5,2.7455872000592092E-5,6.149368214539958E-5,1.2459142060217397E-5,355.5643930870321,2.038680382479893E-4,0.395126171563734,2.0836052124435428E-4,0.002434212205869268,5.001296441621264E-4,0.0023533266222297636,4.7018993073944123E-4,145.35387543840304,179.99757800741693,0.002434204232794807,5.001296441621264E-4,0.002353288684805377,4.7018993073944123E-4,145.3562974309861,179.99757800741693,0.0015341628553349343,5.001296441621264E-4,9.387378946668864E-4,4.7018993073944123E-4,93.49800861901005,179.99757800741693,0.0015341348113535583,5.001296441621264E-4,9.387368467073253E-4,4.7018993073944123E-4,93.50043061159312,179.99757800741693,5.298590751109436E-5,1.1151270445928404E-5,1.1680951502057724E-5,-1.6413455341535155E-6,5.4704690910512E-7,-1.6415483514720108E-6,S,1.1963806600186748
1237666408440725975,356.114006619488,0.388713939303689,0.41933,0.073248,1,,,0.41933,0.073248,p,22.23331,21.83832,20.63745,20.1117,20.03154,0.4048221,0.1000029,0.05312629,0.0423707,0.1392462,0.1044778,0.08140838,0.05631794,0.04185027,0.03112891,,,,,,,,1359,1316,356.1141403846135,1.0665170409075448E-4,0.38861775062178544,1.5957764352923033E-4,8.743498678942685E-5,2.14389011497451E-5,7.906995065534796E-5,1.1496749862365655E-5,356.1141403846135,1.0665170409075448E-4,0.38861775062178544,1.5957764352923033E-4,0.002343017194830052,3.759321708840042E-4,0.0019042737549128243,2.509126714505359E-4,2.2151160205221836,31.45343361281315,0.002343016300109222,3.759321708840042E-4,0.0019042620599920021,2.509126714505359E-4,2.2137674325679626,31.45343361281315,8.076893655352891E-4,3.759321708840042E-4,4.8482892540545195E-4,2.509126714505359E-4,25.76922220443617,31.45343361281315,8.07689220397942E-4,3.759321708840042E-4,4.8482584990809874E-4,2.509126714505359E-4,25.767873616481946,31.45343361281315,6.75344047167733E-5,1.2085558422358309E-5,1.1323106264171656E-5,-2.6239797534799436E-6,6.94397442657646E-7,-2.6240659281029366E-6,S,0.5931216920875232
