ra_1,dec_1,z_noqso,ssfr_mean_1,age_1,age_mean_1,ssfr_1,z_sf_1,z_1,specobjid_sf,Column1,logMass,logMass_err,logMass_min,logMass_max,objid,ra_2,dec_2,raErr,decErr,zph,zphErr,clean,u,g,r,i,z_2,u_err,g_err,r_err,i_err,z_err,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,bestobjid,ra_spec,dec_spec,zsp,zspErr,veldisp,veldisperr,subclass,instrument,survey,programname,class,ssfr_mean_2,age_2,age_mean_2,ssfr_2,z_sf_2,specObjID,Separation
355.90249,0.63457267,0,-2.10403845602299,9.4082555770874,9.0265715711071,-1.89452815055847,0.08298054,0.08298054,433620202995869696,0,10.9694311545496,0.0255856671445139,10.9018079749038,10.9496185294082,1237657191977189551,355.902516728448,0.63456349522801,0.0114132935060553,0.00656195358326309,0.107957,0.020738,1,19.94952,18.4041,17.40611,16.91669,16.54813,0.1011304,0.01014359,0.006652053,0.006491797,0.01296964,0.1122264,0.08744609,0.0604948,0.04495412,0.03343761,1237657191977189551,355.90249,0.63457267,0.08298054,2.86154E-05,121.7683,12.33445,null,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.10172779235946512
356.22792,-0.35953986,0,-1.11509844077195,5.69453907012939,6.41267214470969,-1.01098895072937,0.09598405,0.09598405,434681231800559616,0,10.6185956624744,0.0170453296019875,10.6052721427454,10.6335324519056,1237663783658848423,356.227876804863,-0.359603994587947,0.00696924182620683,0.00429814658815404,0.096407,0.025257,1,19.60176,18.1177,17.45274,17.07445,16.78761,0.04414045,0.007795563,0.006526058,0.006403629,0.01498005,0.1689079,0.1316119,0.09104849,0.06765878,0.0503257,1237663783658848423,356.22792,-0.35953986,0.09598405,1.33003E-05,127.3709,16.4425,STARFORMING,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.2783661851759285
356.3968,0.83985813,0,-13.2069295464425,8.25232982635498,9.2057302667544,-4.15375185012817,0.1699717,0.1699717,434690577649395712,0,11.5844558017266,0.0192899635541586,11.5817855334715,11.6186487613621,1237663278463058050,356.396815831486,0.839892247648632,0.00575888301448686,0.00627173474166789,0.167388,0.006431,1,19.34502,18.08137,16.87888,16.39338,16.10105,0.09002811,0.008656966,0.005230524,0.005266347,0.01148521,0.1158066,0.09023574,0.06242466,0.04638822,0.03450431,1237663278463058050,356.3968,0.83985813,0.1699717,4.170795E-05,214.9247,13.90319,null,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.13540001752605224
354.73444,-0.1288324,0,-1.51697547809932,7.68695497512817,8.03270639871519,-1.47910463809967,0.08414606,0.08414606,432354665749833728,0,11.114269950846,0.0165998553713784,11.1123814502667,11.1449658573538,1237657190902923435,354.734439453709,-0.12884226886114,0.00611114996010022,0.00597235789047771,0.0903,0.020208,1,18.13423,17.06491,16.37065,15.98009,15.60384,0.0373656,0.005769627,0.004585028,0.004399053,0.01004623,0.1482749,0.1155348,0.07992645,0.05939392,0.04417816,1237657190902923435,354.73444,-0.1288324,0.08414606,1.054372E-05,161.1887,9.102929,AGN,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.03558229010442889
356.45171,-0.70167447,0,-2.53414519299785,8.82355403900146,9.14919434758444,-2.71069622039795,0.08062396,0.08062396,433475067461003264,0,10.7627106235694,0.0206828929477716,10.7627106235694,10.7992514683594,1237663783122108561,356.451671109496,-0.701644620562762,0.00310693298675555,0.00291838288997575,0.083417,0.011547,1,19.60528,17.79665,16.92857,16.52589,16.20992,0.05216825,0.006526444,0.004941382,0.004913514,0.008937066,0.1556135,0.121253,0.08388224,0.0623335,0.04636467,1237663783122108561,356.45171,-0.70167447,0.08062396,2.346966E-05,152.3284,8.838127,null,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.17648202383165418
356.40702,-0.20560928,0,-2.19262503277092,8.34139156341553,8.63767658911725,-2.15175986289978,0.04952495,0.04952495,433481664530769920,0,10.9924635783617,0.0134008368412374,10.9801694401937,11.0024361462439,1237657190903644301,356.406994296502,-0.205608077358211,0.00278336002416639,0.00331964887632934,0.057647,0.011835,1,17.97662,16.35039,15.48938,15.08184,14.76494,0.02540662,0.003724893,0.003034827,0.002964298,0.00558158,0.1684972,0.1312919,0.09082711,0.06749427,0.05020334,1237657190903644301,356.40702,-0.20560928,0.04952495,1.515984E-05,167.1576,6.523633,null,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.09263322910135398
355.73995,-0.18167501,0,-1.01740827880765,5.69453907012939,5.72744584267875,-1.01311159133911,0.09258045,0.09258045,433513275490068480,0,10.2420184307079,0.0189653882879656,10.2273067238803,10.2671290489751,1237657190903316628,355.739945356052,-0.181674435740165,0.0147029426123188,0.0181052975204018,0.07597,0.019651,1,19.12253,17.96907,17.5732,17.26788,17.07459,0.04067702,0.007268414,0.007126712,0.009658596,0.02244991,0.1285507,0.1001659,0.06929427,0.05149307,0.03830139,1237657190903316628,355.73995,-0.18167501,0.09258045,6.246904E-06,90.74123,16.85893,STARFORMING,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.01684546555927744
354.96497,-0.25052618,0,-2.38068197873473,7.93841457366943,8.55403777411809,-2.25387716293335,0.09444726,0.09444726,433526194751694848,0,11.3892432881201,0.0207706134269994,11.3728154683512,11.4161063943015,1237663783658324106,354.964948145283,-0.25049939034532,0.00334026264231431,0.00286931321305582,0.087313,0.008489,1,18.15834,16.7843,16.03525,15.61707,15.39817,0.03768482,0.005004223,0.003736525,0.003645086,0.007151784,0.1485955,0.1157846,0.08009924,0.05952232,0.04427367,1237663783658324106,354.96497,-0.25052618,0.09444726,1.701763E-05,188.9798,7.204905,null,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.12446346602326948
354.59029,-0.14363595,0,-1.67384492849249,7.22694778442383,7.94799397363762,-1.67278635501862,0.09297936,0.09297936,433547085472622592,0,11.2780381839975,0.0185886781972106,11.2780381839975,11.313845082211,1237657190902857863,354.590259026405,-0.143646747146371,0.00643641428118268,0.00523874065585448,0.091596,0.015894,1,18.13808,17.08108,16.26753,15.84407,15.49882,0.04514648,0.005875278,0.004425968,0.004372325,0.009772124,0.1596307,0.1243832,0.08604769,0.06394266,0.04756159,1237657190902857863,354.59029,-0.14363595,0.09297936,1.863149E-05,129.6182,7.901114,STARFORMING,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.11808526411468949
354.88414,1.1315903,0,-1.12038423884301,6.13574314117432,6.59840044573375,-1.05832493305206,0.0846347,0.0846347,433570999850526720,0,10.5295024514177,0.0256518726367692,10.5032076296939,10.549037565978,1237663463145996400,354.88405092219,1.13164832862736,0.0563037133544556,0.0584188817078814,0.076343,0.025065,1,19.15957,17.90126,17.27957,16.90536,16.58065,0.06410471,0.008954762,0.007823153,0.008579285,0.02368471,0.1407098,0.1096401,0.07584853,0.05636359,0.04192416,1237663463145996400,354.88414,1.1315903,0.0846347,2.043859E-05,72.41634,29.64107,null,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.3826697211444051
355.51341,0.21057139,0,-1.88097166802366,8.79413509368896,8.97231661219199,-1.80829215049744,0.06852827,0.06852827,433614155681916928,0,11.2104252673961,0.0142913344732075,11.1889341123321,11.2166714264894,1237663277388923089,355.513440675381,0.210561442449767,0.00662341531354312,0.0139283835822651,0.072175,0.014988,1,18.9204,17.10035,16.26293,15.76784,15.35942,0.05937015,0.005849735,0.004411082,0.00420683,0.009262243,0.111612,0.08696729,0.06016356,0.04470798,0.03325452,1237663277388923089,355.51341,0.21057139,0.06852827,1.736141E-05,135.2023,6.768414,null,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.1160920487530007
355.63798,0.66004073,0,-1.47387810946486,8.56118869781494,7.90674427045406,-1.51173460483551,0.05987203,0.05987203,433620477873776640,0,10.360087281679,0.0273557318309483,10.3415991901712,10.398465475206,1237657191977058571,355.637922357746,0.660148852545123,0.0195994731624256,0.0289222274945361,0.0851,0.027033,1,19.91166,18.30306,17.57456,17.15344,16.80601,0.0849001,0.01014777,0.00781606,0.0077739,0.0174314,0.1207598,0.09409525,0.06509466,0.04837231,0.03598011,1237657191977058571,355.63798,0.66004073,0.05987203,7.976971E-06,39.44714,13.9762,STARFORMING,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.44109437195002915
356.23559,1.1464823,0,-1.82606835656241,7.83565235137939,8.60899255174283,-1.7744277715683,0.05839199,0.05839199,433627349821450240,0,10.5522786533757,0.0181885277283011,10.5521018173759,10.5804811738949,1237656909037764843,356.235559014647,1.14652550757103,0.0104855786770036,0.0278170811802548,0.08081,0.020777,1,19.5659,17.93866,17.10266,16.62603,16.32123,0.07345715,0.007964788,0.006045347,0.006144062,0.01413233,0.1470548,0.1145841,0.07926873,0.05890516,0.04381462,1237656909037764843,356.23559,1.1464823,0.05839199,2.057595E-05,64.80519,11.50045,null,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.1913968673263985
356.15196,1.1776117,0,-1.11272994055281,6.58355951309204,6.5878598832512,-1.09863102436066,0.06031729,0.06031729,433629823722612736,0,10.4322690269148,0.0143676283193058,10.406698783023,10.4356126832834,1237656909037764745,356.151914251316,1.17760162850934,0.0108350839630421,0.0108784690761252,0.078227,0.01616,1,18.94944,17.60353,16.98849,16.57023,16.33375,0.03961131,0.006124425,0.005185934,0.005540688,0.01361165,0.1453898,0.1132868,0.07837127,0.05823825,0.04331856,1237656909037764745,356.15196,1.1776117,0.06031729,8.525695E-06,103.5121,11.75399,STARFORMING,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.16860506948426046
356.1214,0.65092424,0,-2.38874649430458,7.93841457366943,8.14630287738246,-2.25387716293335,0.1860621,0.1860621,433631198112147456,0,11.6084009464376,0.0372448106247563,11.5565139613716,11.6322292621724,1237657191977255122,356.121390628941,0.650931122241098,0.00806020683029322,0.00719776270139435,0.19913,0.019666,1,19.4309,18.55738,17.39739,16.86314,16.6346,0.1152477,0.01378702,0.007722817,0.007542536,0.01654757,0.1150898,0.0896772,0.06203827,0.04610108,0.03429074,1237657191977255122,356.1214,0.65092424,0.1860621,3.729891E-05,193.5183,13.94418,null,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.04185464958321719
356.43186,0.99682602,0,-1.20817846234031,7.03789520263672,7.06859645833214,-1.13935005664825,0.06070167,0.06070167,433640818838890496,0,10.159621394753,0.031509714443057,10.1287358464575,10.1850705155588,1237663278463058136,356.431834860276,0.996797800212854,0.0550274773629873,0.0956447140415948,0.089064,0.021463,1,19.80162,18.36347,17.71163,17.30859,16.76622,0.08588877,0.01427446,0.01139248,0.01230104,0.03033412,0.1257827,0.09800906,0.06780221,0.05038431,0.03747667,1237663278463058136,356.43186,0.99682602,0.06070167,1.827126E-05,55.82619,42.74654,null,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.13604813118159226
356.48338,0.25836931,0,-2.7134049321216,8.16641712188721,8.63736042994447,-2.54005885124207,0.1162972,0.1162972,433646316397029376,0,11.2120991130001,0.0155345035771028,11.2120991130001,11.2451315038411,1237666408440856659,356.48340330434,0.258408108664509,0.0587009096716231,0.056123677773847,0.111623,0.011359,0,20.15125,17.4303,16.52634,16.30054,15.73596,0.09830353,0.006227877,0.004444393,0.004415788,0.00945536,0.1284289,0.1000709,0.0692286,0.05144427,0.03826509,1237666408440856659,356.48338,0.25836931,0.1162972,2.179621E-05,189.036,9.266996,BROADLINE,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.16293401092187526
356.86634,1.2358612,0,-1.45380407342697,8.00570774078369,7.55498378565524,-1.45263171195984,0.142177,0.142177,434699098864510976,0,11.5059561547452,0.0219160549353812,11.4610263053064,11.5059561547452,1237678617416433952,356.866317847496,1.23585919878539,0.0278567180500561,0.0135054061023271,0.110162,0.02684,0,18.45864,18.0091,17.12801,16.64491,16.26642,0.07211998,0.009662312,0.006564633,0.00607806,0.01330844,0.1032803,0.08047529,0.05567243,0.04137058,0.03077211,1237678617416433952,356.86634,1.2358612,0.142177,2.278734E-05,139.2966,23.0341,null,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.08005529151935138
355.60525,-0.24643857,0,-0.981756239953779,4.41145515441895,5.06208925922188,-0.871155500411987,0.2826056,0.2826056,767883570038466560,0,10.7876328522027,0.0465881185121676,10.7979786665782,10.8831064547229,1237663783658586360,355.605217103561,-0.246426905342279,0.0330641354867924,0.0288665007473377,0.265151,0.037923,1,21.0359,19.94876,19.04864,18.76687,18.47121,0.1402623,0.02325076,0.01756595,0.0181342,0.05703079,0.1302729,0.1015077,0.07022259,0.05218291,0.0388145,1237663783658586360,355.60525,-0.24643857,0.2826056,2.625349E-05,123.0283,47.2328,STARBURST,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.12565082634240146
355.02699,1.1569623,0,-2.02148827029496,6.84537315368652,6.83369752897322,-1.72415006160736,0.351905,0.351905,768020734114031616,0,11.5602665473258,0.077955123913692,11.3859461823862,11.5383018624606,1237663463146062076,355.026969477825,1.15698295186755,0.0342372846863523,0.0337536253389757,0.416218,0.035287,1,20.31492,21.76839,19.9793,19.22219,18.64018,0.3128648,0.1194971,0.03694643,0.02984123,0.08510812,0.1430598,0.1114712,0.07711527,0.05730492,0.04262433,1237663463146062076,355.02699,1.1569623,0.351905,0.0001790343,258.3488,50.33911,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.1048019045677402
355.64007,0.35496815,0,-11.5425719444215,7.72116708755493,8.62502550920911,-2.68110585212708,0.2729356,0.2729356,768035577521006592,0,11.6933427424614,0.0425702843063308,11.6410469843709,11.7230134151782,1237666408440529145,355.640056259708,0.35496471775317,0.0186900523861244,0.0137631874424449,0.29849,0.031187,1,23.00193,20.07286,18.58072,17.95669,17.38316,0.6903365,0.03372494,0.01449466,0.01189208,0.03072145,0.1037356,0.08083006,0.05591786,0.04155296,0.03090777,1237666408440529145,355.64007,0.35496815,0.2729356,7.466674E-05,216.153,22.21472,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.05098402004511776
357.15472,-0.16637449,0,-1.43526997458504,5.63911056518555,5.42789725736532,-1.49532651901245,0.4534816,0.4534816,769009469928531968,0,11.1678208559717,0.069650080369397,11.0616539190806,11.183019324317,1237657190903972298,357.154730691689,-0.166390993078389,0.0289964574685325,0.0344572590922124,0.570328,0.119755,0,21.84281,21.55119,20.87971,19.99901,19.59054,0.6065979,0.07370754,0.05859263,0.03442476,0.128622,0.1283004,0.09997083,0.06915936,0.05139282,0.03822681,1237657190903972298,357.15472,-0.16637449,0.4534816,0.0001346236,0,41.70997,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.07078948005237068
356.73473,-0.87432251,0,-10.5698148399206,9.04247283935547,9.11253237632966,-3.0770092010498,0.1872301,0.1872301,769015242364577792,0,11.5458748626311,0.0292032707643188,11.4978705045579,11.5506496006015,1237656906353672399,356.734731184174,-0.874322209392837,0.00637362622173085,0.00656322154995968,0.210424,0.018743,0,22.05891,19.21665,17.90295,17.37023,16.96982,0.1997264,0.01644889,0.008252204,0.007572334,0.01761369,0.1491483,0.1162154,0.08039725,0.05974377,0.04443839,1237656906353672399,356.73473,-0.87432251,0.1872301,4.00261E-05,230.9544,16.74131,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.004397759471042941
356.86187,-0.1535543,0,-16.1093688623153,8.15126991271973,9.07887659877752,-10.4282865524292,0.2619097,0.2619097,769021289678530560,0,11.5416922589215,0.0278144714043387,11.5416922589215,11.5942939028921,1237657190903840943,356.861854568344,-0.153538181234514,0.00975907199496849,0.00929979226958549,0.267019,0.018318,0,22.89703,19.91925,18.2472,17.73666,17.42111,0.5573072,0.02329762,0.01062698,0.009406097,0.02751019,0.1531108,0.1193029,0.08253322,0.06133103,0.04561901,1237657190903840943,356.86187,-0.1535543,0.2619097,6.09288E-05,264.8189,25.07203,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.080333166966685
355.71362,-0.2505887,0,-1.91615891109483,6.84537315368652,6.44203471333129,-1.72415006160736,0.3869578,0.3869578,769054000149456896,0,11.9339040819809,0.0637025213908935,11.7607751795021,11.8937183429589,1237663783658652006,355.713614676483,-0.250567494046491,0.0189761157115526,0.0244795023825487,0.368664,0.028854,1,22.45109,20.82157,19.0012,18.56665,17.84678,0.2478599,0.07629509,0.02469124,0.01634922,0.03801717,0.1315946,0.1025376,0.07093503,0.05271233,0.03920829,1237663783658652006,355.71362,-0.2505887,0.3869578,0.0001108548,350.5892,75.8047,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.07871017433999257
355.53125,-0.43436265,0,-5.13580039700621,9.24181175231934,9.19045956659422,-2.55560827255249,0.1337326,0.1337326,769065545021548544,0,11.0940625849799,0.031842734763917,11.0573048361483,11.1202252180118,1237666407366721681,355.531223389335,-0.434359841748924,0.00504026526971695,0.00564830266801046,0.15312,0.011022,1,19.9987,18.85352,17.77676,17.32602,16.99153,0.1251488,0.01160535,0.007209939,0.006741141,0.01344675,0.1435812,0.1118775,0.07739633,0.05751377,0.04277968,1237666407366721681,355.53125,-0.43436265,0.1337326,4.926742E-05,232.0687,17.39876,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.09632762302001317
354.80353,-0.47027964,0,-1.82420223411563,8.79413509368896,8.60844442671346,-1.80657494068146,0.06920258,0.06920258,433545161327273984,0,10.6984754945778,0.0261341024019396,10.6555770515795,10.7021763532821,1237666407366394037,354.803518939934,-0.470267728146632,0.0099813323582084,0.0117731449244246,0.098698,0.0205,1,19.36904,18.19375,17.26655,16.79901,16.36063,0.08989371,0.009478301,0.006733499,0.006285745,0.01362972,0.1543722,0.1202858,0.08321314,0.06183628,0.04599483,1237666407366394037,354.80353,-0.47027964,0.06920258,2.396536E-05,102.3866,10.28662,STARFORMING,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.05851623328403576
354.71658,1.1210554,0,-1.15702886906125,7.03789520263672,6.8688643767806,-1.13935005664825,0.06332365,0.06332365,433571274728433664,0,10.139012673122,0.0260158752590017,10.1306418495579,10.165958189835,1237663463145865330,354.716542820944,1.12108219553398,0.0146002311879569,0.0211885741941118,0.08614,0.021002,1,18.61407,17.64554,17.21034,16.895,16.74976,0.03790896,0.006391913,0.00581446,0.00642447,0.01887034,0.1319307,0.1027995,0.07111622,0.05284698,0.03930844,1237663463145865330,354.71658,1.1210554,0.06332365,8.347771E-06,65.77658,17.38206,STARFORMING,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.16496305095001676
355.21201,0.16416955,0,-1.63003261801191,6.62737369537354,7.28834548294671,-1.57280135154724,0.1845521,0.1845521,433600136908662784,0,11.6234776908505,0.0420199344155766,11.5850914454682,11.6679306603473,1237663784195325958,355.212015870346,0.164160089268811,0.0160165360401305,0.0135353152424663,0.168401,0.017981,1,19.23964,17.80762,16.85849,16.3909,16.22,0.1021601,0.01309889,0.008844377,0.008225792,0.02520623,0.1316581,0.1025871,0.0709693,0.05273779,0.03922723,1237663784195325958,355.21201,0.16416955,0.1845521,5.573935E-05,150.1416,20.03564,null,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.040082425446728555
355.34254,0.33329544,0,-12.1540856688837,7.72116708755493,8.39711444475726,-2.68365168571472,0.2775459,0.2775459,433604260077266944,0,11.7497370198142,0.0399652607887301,11.7484629423612,11.8218073307215,1237666408440398021,355.342546958053,0.333283745600455,0.0106818228584094,0.0112030619647036,0.270955,0.017822,1,19.78608,19.62438,18.02851,17.40762,17.19755,0.2622491,0.02493518,0.01127117,0.009474839,0.02615966,0.1154553,0.089962,0.06223529,0.04624749,0.03439964,1237666408440398021,355.34254,0.33329544,0.2775459,6.069999E-05,228.7914,18.81247,null,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.048988030188679726
355.76682,0.24844097,0,-1.05464367401808,6.13574314117432,6.13575053814534,-1.05447793006897,0.07826698,0.07826698,433624326164473856,0,10.2687223350641,0.00943773580012362,10.2687223350641,10.2687223350641,1237666408440594486,355.766844549817,0.248452942301802,0.0182314243010188,0.0230163036156459,0.091218,0.015863,1,18.33109,17.51359,17.11101,16.81479,16.67532,0.03899372,0.006874741,0.007264319,0.007341438,0.02547793,0.1068863,0.08328507,0.05761623,0.04281503,0.03184652,1237666408440594486,355.76682,0.24844097,0.07826698,7.928142E-06,44.35872,14.93372,STARBURST,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.09832800094953828
356.13055,1.1546076,0,-3.0277776489845,8.58833026885986,8.86461783402667,-2.40747857093811,0.1158485,0.1158485,433625700554008576,0,11.2052607407033,0.0271838412311737,11.1805921145817,11.2334078153628,1237656909037764733,356.130526861276,1.15462097555368,0.00561552607069746,0.00606307953525744,0.124155,0.009901,1,19.12112,17.89428,16.95466,16.51901,16.21703,0.08130381,0.00795109,0.00541569,0.005628254,0.01223543,0.1410175,0.1098799,0.07601441,0.05648686,0.04201584,1237656909037764733,356.13055,1.1546076,0.1158485,2.323057E-05,134.2777,7.541383,null,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.09620076990005662
356.45725,0.72324851,0,-1.44083706433497,7.12853956222534,7.5144220418181,-1.40734243392944,0.1408236,0.1408236,433639444449355776,0,11.1169971727937,0.020551201210639,11.0929334902375,11.1303658207416,1237657191977386140,356.457261291375,0.723287581328182,0.00967704074398324,0.00678838418891313,0.185646,0.023492,1,20.01939,18.45725,17.64195,17.15247,16.98123,0.06032145,0.01073616,0.007729392,0.007645793,0.01757802,0.1216896,0.09481968,0.06559581,0.04874472,0.03625712,1237657191977386140,356.45725,0.72324851,0.1408236,2.494666E-05,197.4225,17.92162,AGN,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.14641176189565774
355.36573,-0.51137851,0,-4.41791639865226,6.86202621459961,6.76191292980061,-2.19765710830688,0.3741585,0.3741585,767893190765209600,0,11.5718814262762,0.0784482433961534,11.5263589270932,11.6807165389656,1237666407366656492,355.365722126935,-0.511379516044314,0.0231301942972004,0.0228958172472579,0.383516,0.034166,1,22.60039,21.14397,19.42847,18.80339,18.56198,0.5610733,0.0706162,0.02955898,0.02163272,0.06799512,0.1366006,0.1064382,0.07363348,0.05471757,0.04069982,1237666407366656492,355.36573,-0.51137851,0.3741585,0.0001764849,238.7785,50.91566,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.028572377029414044
354.70361,-0.54888285,0,-1.06152454369538,4.83231401443481,5.62477835228393,-0.924650609493256,0.2385258,0.2385258,767902536614045696,0,11.1324993071635,0.0396028438775268,11.0490816558461,11.1270805096684,1237666407366328549,354.703599985922,-0.548906882639685,0.0100756664442042,0.0119014786548016,0.216615,0.038248,1,21.18817,19.77748,18.76091,18.29671,18.06693,0.1835847,0.02016156,0.01353382,0.01266858,0.03130856,0.1342129,0.1045777,0.0723464,0.05376113,0.0399884,1237666407366328549,354.70361,-0.54888285,0.2385258,1.858225E-05,123.5093,23.98906,STARFORMING,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.09372732058671353
355.68107,0.12699406,0,-1.54372025637634,8.00570774078369,8.11526967846985,-1.45263171195984,0.08228394,0.08228394,768039700689610752,0,10.2132053410945,0.0387565495291549,10.1472482646888,10.2166628283867,1237663784195522826,355.68106216134,0.127010725274452,0.0231907635334654,0.0336030965274446,0.185559,0.052669,1,20.77678,19.64669,18.95932,18.48218,18.16428,0.1426366,0.02411374,0.01867994,0.01760238,0.04566961,0.1066938,0.08313511,0.05751249,0.04273794,0.03178918,1237663784195522826,355.68107,0.12699406,0.08228394,1.807697E-05,77.63773,28.46948,STARFORMING,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.06630020031163215
356.06386,-0.28309474,0,-2.38148935730474,8.58833026885986,8.84293665108931,-2.40234732627869,0.07034675,0.07034675,769042180399458304,0,11.3392413176322,0.014229185084801,11.3392413176322,11.3648232189132,1237663783658782751,356.063878968093,-0.283101034633308,0.050108690626593,0.0586664193576383,0.070276,0.010925,0,18.16526,16.37507,15.54125,15.08852,14.7971,0.0237934,0.00371829,0.00301393,0.002912521,0.005016856,0.145708,0.1135347,0.07854279,0.05836571,0.04341337,1237663783658782751,356.06386,-0.28309474,0.07034675,1.227363E-05,199.8046,6.221467,AGN,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.07194617573765713
355.65544,0.79953484,0,-1.53673037215807,7.35168266296387,7.63787301629136,-1.50828766822815,0.1328339,0.1328339,769083137207592960,0,11.0521492135512,0.0296273075864435,11.0196786985663,11.0689805907423,1237657191977058577,355.655421427393,0.799560782321244,0.0100852838590105,0.0105389789457504,0.146631,0.022844,1,20.40245,18.55116,17.6409,17.23873,16.91519,0.09437875,0.01298801,0.009028291,0.00914689,0.02160674,0.1261752,0.09831485,0.06801376,0.05054151,0.0375936,1237657191977058577,355.65544,0.79953484,0.1328339,1.287896E-05,82.64568,16.49923,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.11485515487558559
356.71872,1.2306787,0,-1.91744585806385,8.79413509368896,8.71250428785747,-1.80829215049744,0.09188374,0.09188374,769136188643633152,0,10.945404325869,0.0260228379622177,10.8986672385755,10.9516504849623,1237678617416368331,356.718707750067,1.23071660136554,0.0274184588051907,0.0180872219504526,0.123857,0.023551,0,19.3762,18.7053,17.63292,17.16171,16.75412,0.1144979,0.01385543,0.008325864,0.007899049,0.01720498,0.1136893,0.08858589,0.06128331,0.04554007,0.03387344,1237678617416368331,356.71872,1.2306787,0.09188374,3.63258E-05,128.1684,21.85128,null,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.14339144560984274
356.80299,1.066539,0,-0.923638534454669,4.83231401443481,4.84449586891608,-0.922291576862335,0.2621583,0.2621583,769137563033167872,0,10.3145997985376,0.0364919758628173,10.2746610396076,10.3145997985376,1237656909038027116,356.802968804384,1.06654581958653,0.0149526828423062,0.0140548860904232,0.259573,0.062138,1,21.39665,20.59943,19.85636,19.65105,19.42332,0.1297616,0.02625181,0.02584642,0.02960787,0.08114598,0.1128962,0.08796798,0.06085584,0.04522241,0.03363717,1237656909038027116,356.80299,1.066539,0.2621583,1.657044E-05,850,-3,STARFORMING,SDSS,sdss,southern,GALAXY,null,null,null,null,null,null,0.08014389549107574
355.04745,-0.21878462,0,-1.57060180522832,8.83063888549805,8.12595327718985,-1.61754083633423,0.08407491,0.08407491,433525095240067072,0,10.7669459826131,0.0323170280571234,10.7278179177428,10.7930399685262,1237663783658324184,355.047498374689,-0.218782148464254,0.0349693422851941,0.0113182804005831,0.091582,0.023829,0,19.99884,18.37092,17.5221,17.03099,16.69625,0.1179585,0.01170495,0.008588164,0.007935792,0.01841405,0.1385247,0.1079375,0.07467066,0.05548831,0.04127311,1237663783658324184,355.04745,-0.21878462,0.08407491,1.302065E-05,100.8326,13.19433,STARFORMING,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.174374758267054
354.92187,-0.034504586,0,-2.89009867276237,9.48287010192871,9.5417454663487,-2.88026309013367,0.02333465,0.02333465,433536090356344832,0,10.6121858181163,0.0109581376116193,10.6114629815455,10.6121858181163,1237657190902988871,354.921894996256,-0.0344915359620891,0.0022768129218428,0.00173191786520146,0.03059,0.007178,1,17.08582,15.28499,14.50958,14.11894,13.92619,0.01408322,0.002550793,0.002288682,0.002273992,0.003728804,0.1408316,0.109735,0.07591417,0.05641236,0.04196043,1237657190902988871,354.92187,-0.034504586,0.02333465,9.155465E-06,159.6969,3.740066,null,SDSS,sdss,legacy,GALAXY,null,null,null,null,null,null,0.1015120896330607
