ra,dec,z_noqso,ssfr_mean,age,age_mean,ssfr,z_sf,z,specobjid_sf,Column1,logMass,logMass_err,logMass_min,logMass_max
357.06172,0.4833504,0,-12.6149537945975,7.91561698913574,7.59082625918709,-3.07220435142517,0.4120839,0.4120839,769139212300609536,0,12.1069683023941,0.0540376422336934,12.0836942369232,12.1871221783024
356.93566,0.7401607,0,-0.982010315512277,5.26003503799438,5.09454581944999,-0.965798258781433,0.2773347,0.2773347,769147183759910912,0,10.7256913173163,0.0573306606477905,10.7234013089681,10.826706255701
357.2937,1.099666,0,-1.05702162309785,6.13574314117432,6.13575228853712,-1.05832493305206,0.0729289,0.0729289,769155704975026176,0,9.42149095049577,0.0239462815519907,9.381751232801,9.42149095049577
357.69149,0.27152842,0,-1.01467223956918,5.69453907012939,5.69454412263488,-1.01479029655457,0.1293435,0.1293435,769163126678513664,0,9.71711043039812,0.0257023374782656,9.71711043039812,9.71711043039812
359.11815,-0.13583818,0,-0.978354873256252,5.26003503799438,5.32409049676656,-0.969538688659668,0.190954,0.190954,770133995429062656,0,10.1594329005422,0.0447481913752786,10.1195541045412,10.1918752224636
354.65732,-0.55580822,0,-1.57039905925273,6.99877214431763,7.69054662105948,-1.54283916950226,0.1159405,0.1159405,433544061815646208,0,11.213729437118,0.0205125850057982,11.2125927260945,11.2504391952133
354.47762,0.22477258,0,-15.660351718397,8.95792484283447,8.8293679325403,-20.1385288238525,0.2777792,0.2777792,433577871798200320,0,11.6206366412652,0.0340908858237357,11.6217371128419,11.6852028763249
354.87533,0.35264003,0,-10.9004836177075,7.25388383865356,8.5740797815887,-2.83701753616333,0.2508349,0.2508349,433588866914478080,0,11.6474292164356,0.0357641325480867,11.6206589437923,11.6875803227788
355.51366,1.0756697,0,-12.7104133488012,9.12973499298096,7.53235866227869,-33,0.416509,0.416509,433593814716803072,0,12.0319377880533,0.0527117204445934,11.9963046659515,12.0873473732046
355.90249,0.63457267,0,-2.10403845602299,9.4082555770874,9.0265715711071,-1.89452815055847,0.08298054,0.08298054,433620202995869696,0,10.9694311545496,0.0255856671445139,10.9018079749038,10.9496185294082
358.2989,-0.96993754,0,-14.9564124011785,8.25232982635498,9.5328696728016,-4.15473127365112,0.1740934,0.1740934,434609488666847232,0,11.5987608063923,0.0221838709527703,11.6193933174579,11.6623484015413
358.75079,-0.26222481,0,-1.83701311459753,7.46299266815186,8.13514664509079,-1.83147525787354,0.1286278,0.1286278,434618284759869440,0,11.1221173584402,0.0215490300731357,11.1155294615586,11.157340240651
357.36722,-0.84017077,0,-1.16447800600236,6.73089361190796,6.23903457919638,-1.25621247291565,0.199728,0.199728,434665838637770752,0,9.77345994981241,0.12875460513992,9.65772539578509,9.85446523354107
356.22792,-0.35953986,0,-1.11509844077195,5.69453907012939,6.41267214470969,-1.01098895072937,0.09598405,0.09598405,434681231800559616,0,10.6185956624744,0.0170453296019875,10.6052721427454,10.6335324519056
356.3968,0.83985813,0,-13.2069295464425,8.25232982635498,9.2057302667544,-4.15375185012817,0.1699717,0.1699717,434690577649395712,0,11.5844558017266,0.0192899635541586,11.5817855334715,11.6186487613621
357.65858,0.88639398,0,-18.1405610955963,9.85017204284668,9.98836814584289,-6.81682682037354,0.1671707,0.1671707,434720264463345664,0,11.4750913307225,0.0254061886832666,11.4651927382912,11.5146783095771
359.02779,0.32674244,0,-1.11770070184243,6.58355951309204,6.4799045757917,-1.09863102436066,0.1104938,0.1104938,434772216387758080,0,10.7875946379377,0.0232530314978393,10.7587920763317,10.7986126225086
359.17168,-1.0822664,0,-0.899712485346395,4.41145515441895,4.57353013745902,-0.87516725063324,0.291485,0.291485,435789814449596416,0,10.9244112630988,0.0303021934452051,10.8933600648392,10.9394897884354
359.24044,0.68940087,0,-5.99324734833923,8.98590183258057,9.71812206320435,-2.28067326545715,0.07211021,0.07211021,435830496379824128,0,10.5930745630646,0.029993751790415,10.5472211289826,10.605330363525
359.60529,0.72430963,0,-8.48041570135535,8.82355403900146,10.0235105723297,-2.70637965202332,0.06231732,0.06231732,435840117106567168,0,10.5601476565766,0.0191868455407921,10.5324902879773,10.5683306742531
359.97392,0.55617341,0,-1.88602597845339,8.08847904205322,8.24243346639991,-1.94437730312347,0.08049583,0.08049583,435860458071681024,0,11.4359443676682,0.0147452899373494,11.4359443676682,11.4671410743073
350.09062,0.27086073,0,-8.98702085792935,6.40964984893799,7.8189136055505,-2.28609371185303,0.314707,0.314707,430256247724337152,0,12.0162426243164,0.0464639033756704,11.9997194449021,12.0827200260321
352.24251,-0.20169028,0,-2.37694589181248,8.34139156341553,9.03885421433728,-2.15175986289978,0.07092533,0.07092533,431241410176378880,0,10.4987092624012,0.0311336223250132,10.4637513058701,10.5280799316859
351.60843,-0.65545209,0,-2.69718941127093,8.58833026885986,9.33743822186685,-2.40747857093811,0.08296245,0.08296245,431244708711262208,0,11.0053722552019,0.0220673081953389,10.9983350390438,11.0459774409398
351.59882,-0.095158557,0,-2.4225793083024,8.16641712188721,8.59181522384392,-2.53914451599121,0.1354919,0.1354919,431249656513587200,0,10.9559877976687,0.0238868201718251,10.9515653669258,10.9912015565081
351.34895,-0.88650134,0,-2.18516860915812,7.70202589035034,8.71747176945571,-2.02264046669006,0.1009692,0.1009692,431257627972888576,0,11.2428991552289,0.0260239542696395,11.2285202607309,11.2784410075635
350.8109,-0.88559223,0,-13.116009956552,6.92320966720581,8.09839141421403,-3.51156091690063,0.3339512,0.3339512,431289788688001024,0,11.6039643184673,0.0312420105117628,11.6103494637677,11.6672957558693
350.80977,-0.27346175,0,-1.05472872996622,6.13574314117432,6.13576224939945,-1.05447793006897,0.08095474,0.08095474,431295836001953792,0,9.94230769797917,0.0191703713509936,9.94230769797917,9.94230769797917
350.50189,-0.79699423,0,-1.11627294935828,6.13574314117432,6.60489855622077,-1.05832493305206,0.03951468,0.03951468,431297210391488512,0,9.78440962106687,0.0174247268134757,9.76008768350583,9.79306091889406
350.277,-0.73814946,0,-1.05450172754067,6.13574314117432,6.13574314170909,-1.05447793006897,0.05199871,0.05199871,431299959170557952,0,9.31159122036681,0.0149268184167218,9.31159122036681,9.31159122036681
350.26617,0.86320308,0,-1.0981323722247,6.58355951309204,6.58355978716229,-1.09863102436066,0.03108961,0.03108961,431310954286835712,0,9.79788965369427,0.011772283983289,9.78312564101997,9.79788965369427
350.2801,0.39988363,0,-3.23034513868953,9.48287010192871,9.69227236637321,-2.87796020507813,0.03095243,0.03095243,431326897205438464,0,11.1125981065803,0.00405358373344771,11.1072810513991,11.1125981065803
350.81621,1.07564,0,-14.2314414228978,7.79970216751099,8.31613088908552,-33,0.3400185,0.3400185,431334593786832896,0,11.7101020702548,0.0451276207010835,11.7086027209048,11.7921335745934
351.20551,0.92171994,0,-12.4473818350029,7.30145835876465,8.08862643715111,-6.05584335327148,0.2985108,0.2985108,431344489391482880,0,11.5910607375923,0.0431798411346038,11.5918435907746,11.6698251900412
351.40484,1.2338227,0,-10.142625493767,7.91561698913574,9.0257719155682,-3.07110047340393,0.1886806,0.1886806,431364280600782848,0,11.4521176363459,0.024229143310652,11.4314433878931,11.4761910033932
351.69702,1.0231118,0,-1.27292666164589,7.36894035339355,7.66131174069269,-1.23732948303223,0.04014084,0.04014084,431376100350781440,0,9.93388355867509,0.0217243773753688,9.92276056314555,9.96415761607243
354.14697,-0.93718691,0,-3.80353889835446,10.001148223877,9.64784258293757,-2.28704500198364,0.09131863,0.09131863,432350817459136512,0,11.3310025020815,0.02424680365934,11.2744718369191,11.3310025020815
354.73444,-0.1288324,0,-1.51697547809932,7.68695497512817,8.03270639871519,-1.47910463809967,0.08414606,0.08414606,432354665749833728,0,11.114269950846,0.0165998553713784,11.1123814502667,11.1449658573538
353.99392,-0.48428971,0,-15.9026137048729,9.39479637145996,9.13772714391732,-9.59994983673096,0.2699986,0.2699986,432375281592854528,0,11.7776694613879,0.0324929968588129,11.7742169021038,11.8337961071312
351.91969,-0.3366268,0,-12.3157068400724,6.76607275009155,8.39291161067154,-3.00556683540344,0.2789014,0.2789014,432429982296336384,0,11.9684819008802,0.0328980069462461,11.958356650575,12.0206217264797
352.88034,0.94819635,0,-14.0995733836845,8.52014446258545,9.46148424249759,-5.89581823348999,0.187507,0.187507,432436854244009984,0,11.4302073516242,0.0236461001418294,11.45268542751,11.4980570433707
353.49297,0.64821044,0,-3.09757699197683,7.93841457366943,8.77437773458149,-2.25911164283752,0.1207037,0.1207037,432480284953307136,0,11.0241631721235,0.0342272553909386,10.9986510028347,11.0637070755345
354.02231,0.32735504,0,-1.13062109418258,6.13574314117432,6.71205933035417,-1.05447793006897,0.08839917,0.08839917,432506123476559872,0,10.3463312410231,0.0185860796823621,10.3400254758875,10.3768910401496
353.96367,-0.018989136,0,-1.11886664231764,5.26003503799438,5.83163359230496,-0.971802473068237,0.2442833,0.2442833,432509422011443200,0,11.3870008045697,0.042368012688771,11.2961664608014,11.3788196829759
356.45171,-0.70167447,0,-2.53414519299785,8.82355403900146,9.14919434758444,-2.71069622039795,0.08062396,0.08062396,433475067461003264,0,10.7627106235694,0.0206828929477716,10.7627106235694,10.7992514683594
356.40702,-0.20560928,0,-2.19262503277092,8.34139156341553,8.63767658911725,-2.15175986289978,0.04952495,0.04952495,433481664530769920,0,10.9924635783617,0.0134008368412374,10.9801694401937,11.0024361462439
355.73995,-0.18167501,0,-1.01740827880765,5.69453907012939,5.72744584267875,-1.01311159133911,0.09258045,0.09258045,433513275490068480,0,10.2420184307079,0.0189653882879656,10.2273067238803,10.2671290489751
352.09862,-0.59874561,0,-2.15950484168835,7.29306888580322,7.98299194542372,-2.10954999923706,0.1877276,0.1877276,765619945022187520,0,11.4286618039382,0.0434519217874045,11.3919295217811,11.4778395955143
350.96043,-0.8791274,0,-9.54533752282613,6.65352916717529,8.41102732411452,-1.96253716945648,0.2510259,0.2510259,765637537208231936,0,11.6211565920367,0.0496048032437215,11.5726883177467,11.6649066548478
351.00687,-0.74219276,0,-1.91919808742539,8.08847904205322,8.64360282297759,-1.94437730312347,0.08081946,0.08081946,765639461353580544,0,10.4345966829608,0.0345285356515486,10.4175133149625,10.4868310580955
351.22686,-0.59755962,0,-8.54020294756545,7.93841457366943,7.45529160454107,-2.25387716293335,0.357944,0.357944,765642210132649984,0,11.6725041583696,0.0671609316443526,11.5293929670971,11.6590562220194
350.7528,-0.89231575,0,-1.09658912652302,6.58355951309204,6.58355988494752,-1.09648907184601,0.03409207,0.03409207,765647432812881920,0,9.28955144831896,0.0152509297311153,9.28955144831896,9.28955144831896
354.96497,-0.25052618,0,-2.38068197873473,7.93841457366943,8.55403777411809,-2.25387716293335,0.09444726,0.09444726,433526194751694848,0,11.3892432881201,0.0207706134269994,11.3728154683512,11.4161063943015
354.59029,-0.14363595,0,-1.67384492849249,7.22694778442383,7.94799397363762,-1.67278635501862,0.09297936,0.09297936,433547085472622592,0,11.2780381839975,0.0185886781972106,11.2780381839975,11.313845082211
354.57215,-0.80757943,0,-1.07077415707283,6.13574314117432,6.24105096642869,-1.05947625637054,0.06284449,0.06284449,433553957420296192,0,11.1409584868652,0.00986716982639904,11.1409584868652,11.1467926081984
354.1939,-0.1929678,0,-1.05647797420919,6.13574314117432,6.1361111387518,-1.05447793006897,0.08944852,0.08944852,433558355466807296,0,9.96753397301944,0.0224413110473594,9.96753397301944,10.0072736907142
354.20445,0.24664389,0,-1.08709616179463,6.13574314117432,6.39656990948396,-1.05447793006897,0.07208405,0.07208405,433569625460992000,0,10.7884423829945,0.00772528357745955,10.7806277803693,10.7929325493938
354.88414,1.1315903,0,-1.12038423884301,6.13574314117432,6.59840044573375,-1.05832493305206,0.0846347,0.0846347,433570999850526720,0,10.5295024514177,0.0256518726367692,10.5032076296939,10.549037565978
355.51341,0.21057139,0,-1.88097166802366,8.79413509368896,8.97231661219199,-1.80829215049744,0.06852827,0.06852827,433614155681916928,0,11.2104252673961,0.0142913344732075,11.1889341123321,11.2166714264894
355.63798,0.66004073,0,-1.47387810946486,8.56118869781494,7.90674427045406,-1.51173460483551,0.05987203,0.05987203,433620477873776640,0,10.360087281679,0.0273557318309483,10.3415991901712,10.398465475206
356.23559,1.1464823,0,-1.82606835656241,7.83565235137939,8.60899255174283,-1.7744277715683,0.05839199,0.05839199,433627349821450240,0,10.5522786533757,0.0181885277283011,10.5521018173759,10.5804811738949
356.15196,1.1776117,0,-1.11272994055281,6.58355951309204,6.5878598832512,-1.09863102436066,0.06031729,0.06031729,433629823722612736,0,10.4322690269148,0.0143676283193058,10.406698783023,10.4356126832834
356.1214,0.65092424,0,-2.38874649430458,7.93841457366943,8.14630287738246,-2.25387716293335,0.1860621,0.1860621,433631198112147456,0,11.6084009464376,0.0372448106247563,11.5565139613716,11.6322292621724
356.43186,0.99682602,0,-1.20817846234031,7.03789520263672,7.06859645833214,-1.13935005664825,0.06070167,0.06070167,433640818838890496,0,10.159621394753,0.031509714443057,10.1287358464575,10.1850705155588
356.48338,0.25836931,0,-2.7134049321216,8.16641712188721,8.63736042994447,-2.54005885124207,0.1162972,0.1162972,433646316397029376,0,11.2120991130001,0.0155345035771028,11.2120991130001,11.2451315038411
358.65657,-0.69691772,0,-1.09538883064286,5.69453907012939,6.25270114001504,-1.01098895072937,0.1050883,0.1050883,434599593062197248,0,10.8924435942857,0.0227883568507345,10.8694609376851,10.9114239394001
358.69595,-0.70818278,0,-1.7932875486733,6.84537315368652,7.57901182324131,-1.72228741645813,0.1792653,0.1792653,434601792085452800,0,11.6299868505257,0.0285568335614045,11.5965545335849,11.6474925502639
358.35714,-0.50668409,0,-1.09650466787668,6.58355951309204,6.58368145075053,-1.09648907184601,0.02340421,0.02340421,434637801091262464,0,9.12763299262136,0.0125987727675923,9.12763299262136,9.12763299262136
356.86634,1.2358612,0,-1.45380407342697,8.00570774078369,7.55498378565524,-1.45263171195984,0.142177,0.142177,434699098864510976,0,11.5059561547452,0.0219160549353812,11.4610263053064,11.5059561547452
358.58547,0.5575077,0,-2.40506631182592,7.93841457366943,8.59433287161928,-2.25387716293335,0.1286988,0.1286988,434757372980783104,0,11.4435105712877,0.0275535451441719,11.4261209859375,11.4786628194648
359.22654,0.4849659,0,-15.2681814143417,9.18515682220459,10.479509650609,-6.35110235214233,0.09224147,0.09224147,435821425408894976,0,10.6979982897218,0.0206356062400133,10.6826127857325,10.7211518357418
359.61514,0.66949998,0,-1.33139908983961,8.07674312591553,7.49030105558025,-1.34271347522736,0.07438879,0.07438879,435843690519357440,0,10.9345820128362,0.0174346177082313,10.8996079688067,10.9345820128362
359.85486,0.91020506,0,-2.23352922649172,8.34139156341553,8.95906206366509,-2.15175986289978,0.08547416,0.08547416,435844790030985216,0,11.0596830919335,0.0226573371485955,11.0399795113992,11.0830396776231
351.45043,-0.36812035,0,-23.5729695093088,12.4548139572144,11.9596147317673,-33,0.06580534,0.06580534,765641660376836096,0,11.1593357990897,0.00811578185839642,11.1525077614096,11.1604952368482
350.64752,-0.61137383,0,-0.922179659491177,4.83231401443481,4.83231521589946,-0.922291576862335,0.2642958,0.2642958,765663100853577728,0,10.4764174706446,0.0255212795662511,10.4764174706446,10.4764174706446
350.07767,1.1749179,0,-12.2650063932888,8.09295845031738,7.51113596002136,-3.55305695533752,0.3972754,0.3972754,765714777900083200,0,11.6599390156745,0.0630362797521107,11.6449242429795,11.7563747001516
350.83932,0.94222156,0,-7.68024688694886,6.39970779418945,6.97485691333927,-3.7653226852417,0.4048605,0.4048605,765738417400080384,0,11.7176960331755,0.0608414462616114,11.7505338847417,11.8469874402549
353.36809,-1.1542572,0,-10.3662519068124,8.38099384307861,9.88209554265458,-2.87780404090881,0.09606919,0.09606919,766752991737833472,0,10.7072643044179,0.0280993546955732,10.6729053001076,10.7238660379276
352.7804,-0.64601971,0,-1.74081238915217,8.18727207183838,8.44699889737306,-1.72067964076996,0.0569249,0.0569249,766787351476201472,0,11.1992807472044,0.0190736031902503,11.1835278972532,11.2268843252546
352.50353,-0.13901692,0,-1.10129952599934,6.13574314117432,6.0806023106113,-1.06042635440826,0.1887169,0.1887169,766792024400619520,0,11.1445825004428,0.0293654742752172,11.1068430456281,11.1488013074135
352.46372,0.7964341,0,-1.05662211041231,6.13574314117432,6.13576152117093,-1.05832493305206,0.07669709,0.07669709,766841777301776384,0,9.2854464864197,0.0321550047929617,9.24570676872492,9.2854464864197
353.29763,0.43471422,0,-12.168027358275,6.59400415420532,8.42732642040496,-2.60749888420105,0.284749,0.284749,766888231668049920,0,11.4824706978311,0.047619118197324,11.4790650867788,11.5721865101592
353.49407,0.96329819,0,-1.64374354788856,8.51857376098633,8.29523000255108,-1.66280329227448,0.08505839,0.08505839,766894004104095744,0,10.6275209148199,0.0299666760615144,10.5944720293452,10.6444647584818
353.22192,0.88593844,0,-2.55053216970616,8.16641712188721,8.71492728018294,-2.53914451599121,0.1282955,0.1282955,766895103615723520,0,11.0843578071143,0.0220298616624656,11.081360188106,11.1196171057645
354.74962,-0.84881374,0,-12.8242119624816,7.13468647003174,6.93187786731691,-33,0.4525901,0.4525901,767876972968699904,0,11.2460752228738,0.101634085354903,11.2414934968006,11.421889702519
355.60525,-0.24643857,0,-0.981756239953779,4.41145515441895,5.06208925922188,-0.871155500411987,0.2826056,0.2826056,767883570038466560,0,10.7876328522027,0.0465881185121676,10.7979786665782,10.8831064547229
354.35532,-1.0310139,0,-1.544054585253,8.79413509368896,7.71662850349103,-1.80246436595917,0.1157923,0.1157923,767901162224510976,0,11.0164692221454,0.0312702289223067,11.0043309684755,11.0707949004505
353.6597,1.0852593,0,-4.95959477222689,8.82355403900146,9.65292735316411,-2.71069622039795,0.08448268,0.08448268,767953114148923392,0,10.5319934267139,0.0253505517011314,10.5147407481059,10.5603690376747
353.21453,0.04689254,0,-13.8081948529458,9.48130130767822,8.26701727330252,-12.1804838180542,0.3400488,0.3400488,767962185119852544,0,11.6423743057658,0.0549215414498053,11.5656380393882,11.6727212930098
354.22319,0.25370592,0,-1.38612126785261,7.45889949798584,6.71359235486798,-1.38497459888458,0.2107431,0.2107431,767990772422174720,0,11.5221782691785,0.0427557536898756,11.4698248536544,11.5595457421833
355.02699,1.1569623,0,-2.02148827029496,6.84537315368652,6.83369752897322,-1.72415006160736,0.351905,0.351905,768020734114031616,0,11.5602665473258,0.077955123913692,11.3859461823862,11.5383018624606
355.64007,0.35496815,0,-11.5425719444215,7.72116708755493,8.62502550920911,-2.68110585212708,0.2729356,0.2729356,768035577521006592,0,11.6933427424614,0.0425702843063308,11.6410469843709,11.7230134151782
357.25205,-0.98799776,0,-1.45304866020852,8.30928421020508,8.27152670067907,-1.42236328125,0.03687564,0.03687564,768991327986673664,0,10.5473151138974,0.0135723196315911,10.5241916737246,10.5511644954923
357.15472,-0.16637449,0,-1.43526997458504,5.63911056518555,5.42789725736532,-1.49532651901245,0.4534816,0.4534816,769009469928531968,0,11.1678208559717,0.069650080369397,11.0616539190806,11.183019324317
356.73473,-0.87432251,0,-10.5698148399206,9.04247283935547,9.11253237632966,-3.0770092010498,0.1872301,0.1872301,769015242364577792,0,11.5458748626311,0.0292032707643188,11.4978705045579,11.5506496006015
356.86187,-0.1535543,0,-16.1093688623153,8.15126991271973,9.07887659877752,-10.4282865524292,0.2619097,0.2619097,769021289678530560,0,11.5416922589215,0.0278144714043387,11.5416922589215,11.5942939028921
356.29517,-1.1781601,0,-14.2637926323596,8.63148880004883,7.63846702066331,-7.1798415184021,0.403122,0.403122,769046028690155520,0,11.6687224797332,0.0687644614057158,11.6490995971998,11.7722685500466
355.71362,-0.2505887,0,-1.91615891109483,6.84537315368652,6.44203471333129,-1.72415006160736,0.3869578,0.3869578,769054000149456896,0,11.9339040819809,0.0637025213908935,11.7607751795021,11.8937183429589
355.53125,-0.43436265,0,-5.13580039700621,9.24181175231934,9.19045956659422,-2.55560827255249,0.1337326,0.1337326,769065545021548544,0,11.0940625849799,0.031842734763917,11.0573048361483,11.1202252180118
354.90463,-0.89817761,0,-11.6868268662623,7.51223564147949,8.33808694744944,-2.36565852165222,0.2872548,0.2872548,433538839135414272,0,11.0446879949926,0.0787202718744732,10.9185105337111,11.0679595254535
354.80353,-0.47027964,0,-1.82420223411563,8.79413509368896,8.60844442671346,-1.80657494068146,0.06920258,0.06920258,433545161327273984,0,10.6984754945778,0.0261341024019396,10.6555770515795,10.7021763532821
354.71658,1.1210554,0,-1.15702886906125,7.03789520263672,6.8688643767806,-1.13935005664825,0.06332365,0.06332365,433571274728433664,0,10.139012673122,0.0260158752590017,10.1306418495579,10.165958189835
355.21201,0.16416955,0,-1.63003261801191,6.62737369537354,7.28834548294671,-1.57280135154724,0.1845521,0.1845521,433600136908662784,0,11.6234776908505,0.0420199344155766,11.5850914454682,11.6679306603473
355.34254,0.33329544,0,-12.1540856688837,7.72116708755493,8.39711444475726,-2.68365168571472,0.2775459,0.2775459,433604260077266944,0,11.7497370198142,0.0399652607887301,11.7484629423612,11.8218073307215
355.76682,0.24844097,0,-1.05464367401808,6.13574314117432,6.13575053814534,-1.05447793006897,0.07826698,0.07826698,433624326164473856,0,10.2687223350641,0.00943773580012362,10.2687223350641,10.2687223350641
356.13055,1.1546076,0,-3.0277776489845,8.58833026885986,8.86461783402667,-2.40747857093811,0.1158485,0.1158485,433625700554008576,0,11.2052607407033,0.0271838412311737,11.1805921145817,11.2334078153628
356.45725,0.72324851,0,-1.44083706433497,7.12853956222534,7.5144220418181,-1.40734243392944,0.1408236,0.1408236,433639444449355776,0,11.1169971727937,0.020551201210639,11.0929334902375,11.1303658207416
358.6794,-0.15839575,0,-1.70089753835229,8.18727207183838,8.13432800420733,-1.71574354171753,0.1280485,0.1280485,434618559637776384,0,11.0854222439846,0.017515745576405,11.0634627164169,11.098053738011
357.75087,-1.1534604,0,-1.24036050016148,6.78223466873169,6.44229328922747,-1.42984199523926,0.1939426,0.1939426,434632578411030528,0,10.6130159100394,0.0479858664952266,10.6231497358935,10.7160530767212
358.359,-0.5589649,0,-17.7525726810808,10.5151882171631,10.5508433557779,-7.27686786651611,0.09904832,0.09904832,434636976457541632,0,11.2853864261077,0.0125146890782156,11.2879308735021,11.308070185313
358.15759,0.30849092,0,-1.05788644457282,5.69453907012939,6.01686325679253,-1.01311159133911,0.1264325,0.1264325,434737581771483136,0,10.6734675423304,0.0262935846461522,10.6734675423304,10.7264439519185
359.91238,-0.36602344,0,-15.1961824386125,6.73473358154297,7.64155229485859,-6.8253345489502,0.4119936,0.4119936,435777170065876992,0,11.668210633992,0.0611089483738499,11.6904519475422,11.8033697422295
359.52382,-0.6787898,0,-1.01177221660584,5.69453907012939,5.6945394935509,-1.01098895072937,0.111559,0.111559,435784316891457536,0,9.95845918359031,0.0209083604391314,9.95845918359031,9.99828150868517
359.5756,0.031316811,0,-2.01333482490846,7.29306888580322,7.7385065516347,-2.10526394844055,0.1791953,0.1791953,435788440060061696,0,11.1110506088458,0.0272533979630739,11.1150125814438,11.1756303581364
359.28289,-0.9511743,0,-1.35304586049523,8.30928421020508,7.63707772372472,-1.42060160636902,0.0821089,0.0821089,435790639083317248,0,10.7408920085275,0.0317956278572328,10.7357772245023,10.8001179035566
359.27194,-1.2285824,0,-1.55639726666345,8.25452518463135,8.01247228369171,-1.54777634143829,0.08236998,0.08236998,435794762251921408,0,11.173040671607,0.0155422431839121,11.1522724946175,11.173040671607
359.59049,1.1619872,0,-16.3128130938598,9.79474925994873,9.65681084266969,-33,0.2056862,0.2056862,435822524920522752,0,11.6352100135158,0.0201096918784623,11.614469562111,11.6564102037741
359.79133,0.99142425,0,-9.61916612294927,8.38099384307861,9.55827408431145,-2.87780404090881,0.1102625,0.1102625,435834894426335232,0,10.9730434332724,0.0214273433305416,10.9395109446474,10.9792674954363
359.73003,0.50478716,0,-1.99354569517662,7.70202589035034,7.90340267461145,-2.02501845359802,0.110785,0.110785,435840391984474112,0,11.2759696769082,0.0195807841768989,11.2759696769082,11.311549274098
359.84255,0.99623362,0,-3.15703818852579,8.58833026885986,8.92921115404893,-2.40234732627869,0.1104205,0.1104205,435846439298426880,0,11.4413852044004,0.0240804825331149,11.3978081831568,11.4500992361142
359.94064,0.56121495,0,-1.17275845046545,7.03789520263672,7.07730704860403,-1.13935005664825,0.08117392,0.08117392,435855235391449088,0,10.5843550919225,0.0166300849587987,10.5712175693711,10.5964830864906
359.9849,0.67510922,0,-9.18235927522603,9.24225044250488,9.96628693925298,-3.53147625923157,0.08476884,0.08476884,435857434414704640,0,11.2353171779968,0.0121074835188873,11.2235694683048,11.2458743758766
350.20396,0.35655887,0,-0.989066914387422,5.26003503799438,4.80582350475941,-0.971342265605927,0.3904157,0.3904157,764661995130611712,0,11.1544641240168,0.0659508317379724,11.0278940951827,11.1526156594788
351.91056,-0.51717612,0,-1.01529641663126,5.26003503799438,5.58006593207901,-0.971802473068237,0.1963381,0.1963381,765618570632652800,0,10.6484002336906,0.0407830857542755,10.5776404175491,10.659036361345
352.178,-0.15061802,0,-2.21746819924503,7.29306888580322,8.02761518689112,-2.10526394844055,0.2036957,0.2036957,765621319411722240,0,11.6874444500258,0.0407296038188868,11.6275190657452,11.7075929077606
350.12529,1.1570801,0,-1.05711912751281,6.13574314117432,6.13574323044179,-1.05832493305206,0.07503045,0.07503045,765715052777990144,0,9.44186930437688,0.0289010716379039,9.4021295866821,9.44186930437688
353.58061,-0.42457869,0,-1.77595639510331,6.21711158752441,5.96247319818533,-2.0258936882019,0.4612927,0.4612927,766755740516902912,0,12.1271540005287,0.079401511011729,12.1271540005287,12.27687028133
351.47448,-0.75799026,0,-8.6899734620086,9.04247283935547,9.7116696144232,-3.08212447166443,0.09259903,0.09259903,766819512191313920,0,11.187886352022,0.0234714045952252,11.1717050902232,11.2188002184899
351.37778,0.44963087,0,-1.10411483356181,6.13574314117432,6.4997035566455,-1.05447793006897,0.05279317,0.05279317,766831606819219456,0,9.71197433005168,0.0331952653789001,9.71197433005168,9.75658697414864
352.79642,0.042897005,0,-1.01162742298158,5.69453907012939,5.69461722148279,-1.01098895072937,0.1172366,0.1172366,766879160697120768,0,10.1629906764781,0.0156468716843705,10.1629906764781,10.1777023833057
353.39068,1.0847378,0,-9999,6.13574314117432,-9999,-1.05832493305206,0.08641634,0.08641634,766896752883165184,0,9.86435837025743,-9999,-9999,-9999
353.79876,-0.043977171,0,-12.1574230508886,5.93695545196533,7.8887237057455,-2.37662315368652,0.3584009,0.3584009,766899776540141568,0,11.5683235570068,0.0601970373678445,11.5575426160368,11.6763635235657
355.36573,-0.51137851,0,-4.41791639865226,6.86202621459961,6.76191292980061,-2.19765710830688,0.3741585,0.3741585,767893190765209600,0,11.5718814262762,0.0784482433961534,11.5263589270932,11.6807165389656
354.51243,-1.1034543,0,-1.30180997106858,7.05572843551636,6.76329436238812,-1.24732065200806,0.1973618,0.1973618,767899512957069312,0,10.80467911458,0.0431219475223452,10.7151865628304,10.7956485846337
354.70361,-0.54888285,0,-1.06152454369538,4.83231401443481,5.62477835228393,-0.924650609493256,0.2385258,0.2385258,767902536614045696,0,11.1324993071635,0.0396028438775268,11.0490816558461,11.1270805096684
354.26689,-0.46561425,0,-10.4618854147572,7.06371545791626,7.39401331177672,-2.48563671112061,0.3845347,0.3845347,767916830265206784,0,11.6166071819915,0.0655589063826399,11.5872572132258,11.7072522735393
354.27632,-0.089269416,0,-2.06352327293137,7.06894540786743,6.51073066786921,-1.89926600456238,0.3825326,0.3825326,767918754410555392,0,11.7873059674542,0.0694001298349797,11.6833663836806,11.8269194816185
353.58784,0.43681869,0,-1.05617716549863,6.13574314117432,6.13616902853092,-1.05447793006897,0.08574758,0.08574758,767968507311712256,0,9.44353060071075,0.0361849779465694,9.44353060071075,9.48327031840553
